,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
3530,Mikhail Kukushkin,Nicolas Mahut,2,1,Winston-Salem,2015,Winston-Salem,United States
3531,Yen-Hsun Lu,Robin Haase,2,0,Winston-Salem,2015,Winston-Salem,United States
3532,Lukas Rosol,Ernests Gulbis,2,0,Winston-Salem,2015,Winston-Salem,United States
3533,Diego Schwartzman,Daniel Gimeno-Traver,2,0,Winston-Salem,2015,Winston-Salem,United States
3534,Frances Tiafoe,James Duckworth,2,1,Winston-Salem,2015,Winston-Salem,United States
3535,Martin Klizan,Bjorn Fratangelo,2,0,Winston-Salem,2015,Winston-Salem,United States
3536,Marco Cecchinato,Wil Spencer,2,0,Winston-Salem,2015,Winston-Salem,United States
3537,Frances Tiafoe,Ryan Harrison,2,1,Winston-Salem,2015,Winston-Salem,United States
3538,Pierre-Hugues Herbert,Sekou Bangoura,2,0,Winston-Salem,2015,Winston-Salem,United States
3539,Martin Klizan,Deiton Baughman,2,1,Winston-Salem,2015,Winston-Salem,United States
3540,Sekou Bangoura,Lucas Pouille,2,0,Winston-Salem,2015,Winston-Salem,United States
3541,Frances Tiafoe,Radu Albot,2,0,Winston-Salem,2015,Winston-Salem,United States
3542,Marco Cecchinato,Skander Mansouri,2,0,Winston-Salem,2015,Winston-Salem,United States
3543,Bjorn Fratangelo,Brayden Schnur,2,0,Winston-Salem,2015,Winston-Salem,United States
3544,Ryan Harrison,Sanam Singh,2,0,Winston-Salem,2015,Winston-Salem,United States
3545,Pierre-Hugues Herbert,Kevin King,2,0,Winston-Salem,2015,Winston-Salem,United States
3546,Wil Spencer,Ryan Haviland,2,1,Winston-Salem,2015,Winston-Salem,United States
3547,Martin Klizan,Eric Quigley,2,0,Winston-Salem,2015,Winston-Salem,United States
3548,Lucas Pouille,Jarmere Jenkins,2,1,Winston-Salem,2015,Winston-Salem,United States
3549,Radu Albot,Keivon Tabrizi,2,0,Winston-Salem,2015,Winston-Salem,United States
3550,Ryan Haviland,Damir Dzumhur,2,0,Winston-Salem,2015,Winston-Salem,United States
3551,Marco Cecchinato,Andrew Carter,2,0,Winston-Salem,2015,Winston-Salem,United States
3552,Pierre-Hugues Herbert,Kimmer Coppejans,2,0,Winston-Salem,2015,Winston-Salem,United States
3553,Bjorn Fratangelo,Ryan Shane,2,0,Winston-Salem,2015,Winston-Salem,United States
3554,Ryan Harrison,Clay Thompson,2,1,Winston-Salem,2015,Winston-Salem,United States
3555,Sekou Bangoura,Marcelo Demoliner,2,0,Winston-Salem,2015,Winston-Salem,United States
3556,Deiton Baughman,Christian Seraphim,2,0,Winston-Salem,2015,Winston-Salem,United States
3557,Kevin King,Sam Bloom,2,0,Winston-Salem,2015,Winston-Salem,United States
3558,Skander Mansouri,Damon Gooch,2,1,Winston-Salem,2015,Winston-Salem,United States
3559,Brayden Schnur,Jonathan Ho,2,0,Winston-Salem,2015,Winston-Salem,United States
3560,Sanam Singh,Mischa Zverev,2,0,Winston-Salem,2015,Winston-Salem,United States
3561,Wil Spencer,Frank Dancevic,2,1,Winston-Salem,2015,Winston-Salem,United States
3562,Frances Tiafoe,Patrick Daciek,2,0,Winston-Salem,2015,Winston-Salem,United States
3563,Novak Djokovic,Roger Federer,3,1,US Open,2015,New York,United States
3564,Novak Djokovic,Marin Cilic,2,1,US Open,2015,New York,United States
3565,Roger Federer,Stan Wawrinka,2,1,US Open,2015,New York,United States
3566,Novak Djokovic,Feliciano Lopez,3,1,US Open,2015,New York,United States
3567,Roger Federer,Richard Gasquet,2,1,US Open,2015,New York,United States
3568,Stan Wawrinka,Kevin Anderson,2,1,US Open,2015,New York,United States
3569,Marin Cilic,Jo-Wilfried Tsonga,3,2,US Open,2015,New York,United States
3570,Novak Djokovic,Roberto Bautista Agut,3,1,US Open,2015,New York,United States
3571,Roger Federer,John Isner,2,1,US Open,2015,New York,United States
3572,Kevin Anderson,Andy Murray,3,1,US Open,2015,New York,United States
3573,Stan Wawrinka,Donald Young,3,1,US Open,2015,New York,United States
3574,Richard Gasquet,Tomas Berdych,3,1,US Open,2015,New York,United States
3575,Marin Cilic,Jeremy Chardy,3,1,US Open,2015,New York,United States
3576,Feliciano Lopez,Fabio Fognini,2,1,US Open,2015,New York,United States
3577,Jo-Wilfried Tsonga,Benoit Paire,2,1,US Open,2015,New York,United States
3578,Novak Djokovic,Andreas Seppi,2,1,US Open,2015,New York,United States
3579,Roger Federer,Philipp Kohlschreiber,2,1,US Open,2015,New York,United States
3580,Andy Murray,Thomaz Bellucci,2,1,US Open,2015,New York,United States
3581,Stan Wawrinka,Ruben Bemelmans,2,1,US Open,2015,New York,United States
3582,Tomas Berdych,Guillermo Garcia-Lopez,3,1,US Open,2015,New York,United States
3583,Jeremy Chardy,David Ferrer,3,1,US Open,2015,New York,United States
3584,Fabio Fognini,Rafael Nadal,3,2,US Open,2015,New York,United States
3585,Marin Cilic,Mikhail Kukushkin,3,2,US Open,2015,New York,United States
3586,Feliciano Lopez,Milos Raonic,2,1,US Open,2015,New York,United States
3587,Richard Gasquet,Bernard Tomic,2,1,US Open,2015,New York,United States
3588,John Isner,Jiri Vesely,2,0,US Open,2015,New York,United States
3589,Roberto Bautista Agut,David Goffin,3,1,US Open,2015,New York,United States
3590,Kevin Anderson,Dominic Thiem,2,1,US Open,2015,New York,United States
3591,Jo-Wilfried Tsonga,Sergiy Stakhovsky,2,1,US Open,2015,New York,United States
3592,Donald Young,Viktor Troicki,3,2,US Open,2015,New York,United States
3593,Benoit Paire,Tommy Robredo,2,1,US Open,2015,New York,United States
3594,Novak Djokovic,Andreas Haider-Maurer,2,1,US Open,2015,New York,United States
3595,Roger Federer,Steve Darcis,2,1,US Open,2015,New York,United States
3596,Andy Murray,Adrian Mannarino,3,2,US Open,2015,New York,United States
3597,Stan Wawrinka,Hyeon Chung,2,1,US Open,2015,New York,United States
3598,Tomas Berdych,Jurgen Melzer,2,1,US Open,2015,New York,United States
3599,David Ferrer,Filip Krajinovic,2,1,US Open,2015,New York,United States
3600,Rafael Nadal,Diego Schwartzman,2,1,US Open,2015,New York,United States
3601,Marin Cilic,Evgeny Donskoy,2,1,US Open,2015,New York,United States
3602,Milos Raonic,Fernando Verdasco,3,1,US Open,2015,New York,United States
3603,Richard Gasquet,Robin Haase,3,1,US Open,2015,New York,United States
3604,John Isner,Mikhail Youzhny,2,1,US Open,2015,New York,United States
3605,David Goffin,Ricardas Berankis,3,2,US Open,2015,New York,United States
3606,Kevin Anderson,Austin Krajicek,2,1,US Open,2015,New York,United States
3607,Mikhail Kukushkin,Grigor Dimitrov,3,2,US Open,2015,New York,United States
3608,Feliciano Lopez,Mardy Fish,3,2,US Open,2015,New York,United States
3609,Jo-Wilfried Tsonga,Marcel Granollers,2,1,US Open,2015,New York,United States
3610,Dominic Thiem,Denis Istomin,2,1,US Open,2015,New York,United States
3611,Jiri Vesely,Ivo Karlovic,3,2,US Open,2015,New York,United States
3612,Viktor Troicki,Rajeev Ram,3,1,US Open,2015,New York,United States
3613,Roberto Bautista Agut,Pablo Carreno Busta,3,2,US Open,2015,New York,United States
3614,Bernard Tomic,Lleyton Hewitt,3,2,US Open,2015,New York,United States
3615,Andreas Seppi,Teymuraz Gabashvili,3,1,US Open,2015,New York,United States
3616,Tommy Robredo,Sam Groth,2,1,US Open,2015,New York,United States
3617,Jeremy Chardy,Martin Klizan,2,1,US Open,2015,New York,United States
3618,Ruben Bemelmans,Jack Sock,3,1,US Open,2015,New York,United States
3619,Philipp Kohlschreiber,Lukas Rosol,2,1,US Open,2015,New York,United States
3620,Thomaz Bellucci,Yoshihito Nishioka,2,1,US Open,2015,New York,United States
3621,Guillermo Garcia-Lopez,Nicolas Mahut,3,1,US Open,2015,New York,United States
3622,Fabio Fognini,Pablo Cuevas,2,1,US Open,2015,New York,United States
3623,Benoit Paire,Marsel Ilhan,3,1,US Open,2015,New York,United States
3624,Sergiy Stakhovsky,Illya Marchenko,3,1,US Open,2015,New York,United States
3625,Donald Young,Aljaz Bedene,3,1,US Open,2015,New York,United States
3626,Novak Djokovic,Joao Souza,2,1,US Open,2015,New York,United States
3627,Roger Federer,Leonardo Mayer,2,1,US Open,2015,New York,United States
3628,Andy Murray,Nick Kyrgios,3,1,US Open,2015,New York,United States
3629,Benoit Paire,Kei Nishikori,3,2,US Open,2015,New York,United States
3630,Stan Wawrinka,Albert Ramos-Vinolas,2,1,US Open,2015,New York,United States
3631,Tomas Berdych,Bjorn Fratangelo,2,1,US Open,2015,New York,United States
3632,David Ferrer,Radu Albot,3,1,US Open,2015,New York,United States
3633,Rafael Nadal,Borna Coric,3,1,US Open,2015,New York,United States
3634,Marin Cilic,Guido Pella,2,1,US Open,2015,New York,United States
3635,Milos Raonic,Tim Smyczek,2,1,US Open,2015,New York,United States
3636,Donald Young,Gilles Simon,3,2,US Open,2015,New York,United States
3637,Richard Gasquet,Thanasi Kokkinakis,3,2,US Open,2015,New York,United States
3638,John Isner,Malek Jaziri,2,1,US Open,2015,New York,United States
3639,David Goffin,Simone Bolelli,2,1,US Open,2015,New York,United States
3640,Kevin Anderson,Andrey Rublev,3,1,US Open,2015,New York,United States
3641,Illya Marchenko,Gael Monfils,2,1,US Open,2015,New York,United States
3642,Grigor Dimitrov,Matthew Ebden,2,1,US Open,2015,New York,United States
3643,Feliciano Lopez,Nikoloz Basilashvili,2,1,US Open,2015,New York,United States
3644,Jo-Wilfried Tsonga,Jarkko Nieminen,2,1,US Open,2015,New York,United States
3645,Dominic Thiem,Daniel Gimeno-Traver,2,1,US Open,2015,New York,United States
3646,Ivo Karlovic,Federico Delbonis,2,1,US Open,2015,New York,United States
3647,Viktor Troicki,Frances Tiafoe,2,1,US Open,2015,New York,United States
3648,Roberto Bautista Agut,Pierre-Hugues Herbert,2,1,US Open,2015,New York,United States
3649,Bernard Tomic,Damir Dzumhur,3,1,US Open,2015,New York,United States
3650,Andreas Seppi,Tommy Paul,2,1,US Open,2015,New York,United States
3651,Tommy Robredo,Michael Berrer,2,1,US Open,2015,New York,United States
3652,Jeremy Chardy,Ryan Shane,3,1,US Open,2015,New York,United States
3653,Jack Sock,Victor Estrella Burgos,2,1,US Open,2015,New York,United States
3654,Philipp Kohlschreiber,Alexander Zverev,3,2,US Open,2015,New York,United States
3655,Thomaz Bellucci,James Ward,2,1,US Open,2015,New York,United States
3656,Guillermo Garcia-Lopez,Janko Tipsarevic,3,2,US Open,2015,New York,United States
3657,Fabio Fognini,Steve Johnson,3,1,US Open,2015,New York,United States
3658,Aljaz Bedene,Ernests Gulbis,2,1,US Open,2015,New York,United States
3659,Ruben Bemelmans,Gilles Muller,3,1,US Open,2015,New York,United States
3660,Ricardas Berankis,Joao Sousa,3,2,US Open,2015,New York,United States
3661,Pablo Carreno Busta,Jerzy Janowicz,3,1,US Open,2015,New York,United States
3662,Hyeon Chung,James Duckworth,2,1,US Open,2015,New York,United States
3663,Pablo Cuevas,Dudi Sela,3,1,US Open,2015,New York,United States
3664,Steve Darcis,Marcos Baghdatis,3,1,US Open,2015,New York,United States
3665,Evgeny Donskoy,Lucas Pouille,3,1,US Open,2015,New York,United States
3666,Mardy Fish,Marco Cecchinato,3,1,US Open,2015,New York,United States
3667,Teymuraz Gabashvili,Pablo Andujar,3,1,US Open,2015,New York,United States
3668,Marcel Granollers,Lukas Lacko,2,1,US Open,2015,New York,United States
3669,Sam Groth,Alexandr Dolgopolov,2,1,US Open,2015,New York,United States
3670,Robin Haase,Dustin Brown,3,2,US Open,2015,New York,United States
3671,Andreas Haider-Maurer,Vasek Pospisil,3,2,US Open,2015,New York,United States
3672,Lleyton Hewitt,Aleksandr Nedovyesov,2,1,US Open,2015,New York,United States
3673,Marsel Ilhan,Radek Stepanek,3,1,US Open,2015,New York,United States
3674,Denis Istomin,Benjamin Becker,3,1,US Open,2015,New York,United States
3675,Martin Klizan,Florian Mayer,3,1,US Open,2015,New York,United States
3676,Austin Krajicek,Santiago Giraldo,3,1,US Open,2015,New York,United States
3677,Filip Krajinovic,Alejandro Gonzalez,2,1,US Open,2015,New York,United States
3678,Mikhail Kukushkin,Yen-Hsun Lu,2,1,US Open,2015,New York,United States
3679,Nicolas Mahut,Sam Querrey,2,1,US Open,2015,New York,United States
3680,Adrian Mannarino,Konstantin Kravchuk,2,1,US Open,2015,New York,United States
3681,Jurgen Melzer,Denis Kudla,2,1,US Open,2015,New York,United States
3682,Yoshihito Nishioka,Paul-Henri Mathieu,3,2,US Open,2015,New York,United States
3683,Rajeev Ram,Ryan Harrison,2,1,US Open,2015,New York,United States
3684,Lukas Rosol,Jared Donaldson,2,1,US Open,2015,New York,United States
3685,Diego Schwartzman,Elias Ymer,2,1,US Open,2015,New York,United States
3686,Sergiy Stakhovsky,John Millman,3,1,US Open,2015,New York,United States
3687,Fernando Verdasco,Tommy Haas,3,2,US Open,2015,New York,United States
3688,Jiri Vesely,Paolo Lorenzi,2,1,US Open,2015,New York,United States
3689,Mikhail Youzhny,John-Patrick Smith,3,1,US Open,2015,New York,United States
3690,Paul-Henri Mathieu,Alejandro Falla,2,1,US Open,2015,New York,United States
3691,Alexander Zverev,Ivan Dodig,2,0,US Open,2015,New York,United States
3692,Guido Pella,Mathias Bourgue,2,0,US Open,2015,New York,United States
3693,Nikoloz Basilashvili,Thomas Fabbiano,2,1,US Open,2015,New York,United States
3694,Yoshihito Nishioka,Kyle Edmund,2,1,US Open,2015,New York,United States
3695,Jurgen Melzer,Kimmer Coppejans,2,1,US Open,2015,New York,United States
3696,Evgeny Donskoy,Taro Daniel,2,0,US Open,2015,New York,United States
3697,Alejandro Gonzalez,Facundo Bagnis,2,0,US Open,2015,New York,United States
3698,Illya Marchenko,Adrian Menendez-Maceiras,2,1,US Open,2015,New York,United States
3699,Michael Berrer,Aslan Karatsev,2,0,US Open,2015,New York,United States
3700,John-Patrick Smith,Guilherme Clezar,2,0,US Open,2015,New York,United States
3701,Elias Ymer,Albert Montanes,2,0,US Open,2015,New York,United States
3702,Matthew Ebden,Brydan Klein,2,0,US Open,2015,New York,United States
3703,Konstantin Kravchuk,Maximo Gonzalez,2,1,US Open,2015,New York,United States
3704,Tommy Paul,Marco Chiudinelli,2,0,US Open,2015,New York,United States
3705,Andrey Rublev,Peter Gojowczyk,2,1,US Open,2015,New York,United States
3706,Paul-Henri Mathieu,Tobias Kamke,2,0,US Open,2015,New York,United States
3707,Alexander Zverev,Nils Langer,2,1,US Open,2015,New York,United States
3708,Guido Pella,Noah Rubin,2,0,US Open,2015,New York,United States
3709,Nikoloz Basilashvili,Mitchell Krueger,2,1,US Open,2015,New York,United States
3710,Kyle Edmund,Guido Andreozzi,2,0,US Open,2015,New York,United States
3711,Kimmer Coppejans,Reilly Opelka,2,0,US Open,2015,New York,United States
3712,Taro Daniel,Mirza Basic,2,0,US Open,2015,New York,United States
3713,Marco Chiudinelli,Inigo Cervantes,2,0,US Open,2015,New York,United States
3714,Guilherme Clezar,Nicolas Almagro,2,1,US Open,2015,New York,United States
3715,Elias Ymer,Jan-Lennard Struff,2,1,US Open,2015,New York,United States
3716,Alejandro Gonzalez,Marius Copil,2,0,US Open,2015,New York,United States
3717,Illya Marchenko,David Guez,2,0,US Open,2015,New York,United States
3718,Michael Berrer,Nicolas Kicker,2,0,US Open,2015,New York,United States
3719,John-Patrick Smith,Vincent Millot,2,0,US Open,2015,New York,United States
3720,Maximo Gonzalez,Luca Vanni,2,1,US Open,2015,New York,United States
3721,Mathias Bourgue,Norbert Gombos,2,0,US Open,2015,New York,United States
3722,Albert Montanes,Michal Przysiezny,2,0,US Open,2015,New York,United States
3723,Alejandro Falla,Andrey Golubev,2,1,US Open,2015,New York,United States
3724,Yoshihito Nishioka,Daniel Nguyen,2,1,US Open,2015,New York,United States
3725,Matthew Ebden,Dennis Novikov,2,1,US Open,2015,New York,United States
3726,Jurgen Melzer,Alexander Kudryavtsev,2,1,US Open,2015,New York,United States
3727,Adrian Menendez-Maceiras,Andrea Arnaboldi,2,1,US Open,2015,New York,United States
3728,Ivan Dodig,Karen Khachanov,2,0,US Open,2015,New York,United States
3729,Facundo Bagnis,Ramkumar Ramanathan,2,1,US Open,2015,New York,United States
3730,Evgeny Donskoy,Uladzimir Ignatik,2,1,US Open,2015,New York,United States
3731,Thomas Fabbiano,Germain Gigounon,2,1,US Open,2015,New York,United States
3732,Peter Gojowczyk,Marton Fucsovics,2,0,US Open,2015,New York,United States
3733,Aslan Karatsev,Jan Mertl,2,1,US Open,2015,New York,United States
3734,Brydan Klein,Tristan Lamasine,2,0,US Open,2015,New York,United States
3735,Konstantin Kravchuk,Jurgen Zopp,2,1,US Open,2015,New York,United States
3736,Tommy Paul,Jose Hernandez-Fernandez,2,0,US Open,2015,New York,United States
3737,Andrey Rublev,Yuichi Sugita,2,0,US Open,2015,New York,United States
3738,Paul-Henri Mathieu,Matteo Donati,2,0,US Open,2015,New York,United States
3739,Alexander Zverev,Horacio Zeballos,2,0,US Open,2015,New York,United States
3740,Guido Pella,Andreas Beck,2,0,US Open,2015,New York,United States
3741,Aslan Karatsev,Tatsuma Ito,2,0,US Open,2015,New York,United States
3742,Nikoloz Basilashvili,Oriol Roca Batalla,2,0,US Open,2015,New York,United States
3743,Kyle Edmund,Peter Polansky,2,0,US Open,2015,New York,United States
3744,Kimmer Coppejans,Ante Pavic,2,1,US Open,2015,New York,United States
3745,Brydan Klein,Dusan Lajovic,2,1,US Open,2015,New York,United States
3746,Taro Daniel,Renzo Olivo,2,0,US Open,2015,New York,United States
3747,Andrey Rublev,Go Soeda,2,0,US Open,2015,New York,United States
3748,Inigo Cervantes,Liam Broady,2,1,US Open,2015,New York,United States
3749,Nicolas Almagro,Igor Sijsling,2,0,US Open,2015,New York,United States
3750,Jan-Lennard Struff,Saketh Myneni,2,1,US Open,2015,New York,United States
3751,Konstantin Kravchuk,Matthias Bachinger,2,0,US Open,2015,New York,United States
3752,Alejandro Gonzalez,Marcos Giron,2,0,US Open,2015,New York,United States
3753,Illya Marchenko,Hiroki Moriya,2,0,US Open,2015,New York,United States
3754,Michael Berrer,Farrukh Dustov,2,1,US Open,2015,New York,United States
3755,John-Patrick Smith,Jesse Witten,2,0,US Open,2015,New York,United States
3756,Luca Vanni,Taylor Fritz,2,0,US Open,2015,New York,United States
3757,Norbert Gombos,Somdev Devvarman,2,1,US Open,2015,New York,United States
3758,Albert Montanes,Jordi Samper-Montana,0,0,US Open,2015,New York,United States
3759,Alejandro Falla,Giovanni Lapentti,2,0,US Open,2015,New York,United States
3760,Yoshihito Nishioka,Yuki Bhambri,2,1,US Open,2015,New York,United States
3761,Tommy Paul,Blaz Rola,2,1,US Open,2015,New York,United States
3762,Marton Fucsovics,Andre Ghem,2,0,US Open,2015,New York,United States
3763,Matthew Ebden,Michael Mmoh,2,0,US Open,2015,New York,United States
3764,Jurgen Melzer,Jaroslav Pospisil,2,0,US Open,2015,New York,United States
3765,Adrian Menendez-Maceiras,Dzmitry Zhyrmont,2,0,US Open,2015,New York,United States
3766,Ivan Dodig,Matteo Viola,2,0,US Open,2015,New York,United States
3767,Facundo Bagnis,Jason Kubler,2,0,US Open,2015,New York,United States
3768,Evgeny Donskoy,Thiemo de Bakker,2,0,US Open,2015,New York,United States
3769,Thomas Fabbiano,Facundo Arguello,2,0,US Open,2015,New York,United States
3770,Guido Andreozzi,Stefan Kozlov,2,1,US Open,2015,New York,United States
3771,Andrea Arnaboldi,Yannick Mertens,2,0,US Open,2015,New York,United States
3772,Mirza Basic,Calvin Hemery,2,1,US Open,2015,New York,United States
3773,Mathias Bourgue,Laslo Djere,2,1,US Open,2015,New York,United States
3774,Marco Chiudinelli,Gianluca Naso,2,0,US Open,2015,New York,United States
3775,Guilherme Clezar,Amir Weintraub,2,1,US Open,2015,New York,United States
3776,Marius Copil,Edouard Roger-Vasselin,2,1,US Open,2015,New York,United States
3777,Germain Gigounon,Maxime Hamou,2,0,US Open,2015,New York,United States
3778,Peter Gojowczyk,Yasutaka Uchiyama,2,1,US Open,2015,New York,United States
3779,Andrey Golubev,Enzo Couacaud,2,0,US Open,2015,New York,United States
3780,Maximo Gonzalez,Jarmere Jenkins,2,0,US Open,2015,New York,United States
3781,David Guez,Jozef Kovalik,2,0,US Open,2015,New York,United States
3782,Jose Hernandez-Fernandez,Jonathan Eysseric,2,0,US Open,2015,New York,United States
3783,Uladzimir Ignatik,Jason Jung,2,0,US Open,2015,New York,United States
3784,Tobias Kamke,Ti Chen,2,0,US Open,2015,New York,United States
3785,Karen Khachanov,Luke Saville,2,1,US Open,2015,New York,United States
3786,Nicolas Kicker,Adam Pavlasek,2,0,US Open,2015,New York,United States
3787,Mitchell Krueger,Niels Desein,2,0,US Open,2015,New York,United States
3788,Alexander Kudryavtsev,Nicolas Jarry,2,0,US Open,2015,New York,United States
3789,Tristan Lamasine,Ze Zhang,2,1,US Open,2015,New York,United States
3790,Nils Langer,Maxime Authom,2,0,US Open,2015,New York,United States
3791,Jan Mertl,Alexander Sarkissian,2,1,US Open,2015,New York,United States
3792,Vincent Millot,Aldin Setkic,2,0,US Open,2015,New York,United States
3793,Daniel Nguyen,Philip Bester,2,1,US Open,2015,New York,United States
3794,Dennis Novikov,Gastao Elias,2,1,US Open,2015,New York,United States
3795,Reilly Opelka,Christian Lindell,2,0,US Open,2015,New York,United States
3796,Michal Przysiezny,Tomislav Brkic,2,0,US Open,2015,New York,United States
3797,Ramkumar Ramanathan,Pedro Sousa,2,0,US Open,2015,New York,United States
3798,Noah Rubin,Liang-Chi Huang,2,0,US Open,2015,New York,United States
3799,Yuichi Sugita,Gerald Melzer,2,0,US Open,2015,New York,United States
3800,Elias Ymer,Jan Satral,2,0,US Open,2015,New York,United States
3801,Jurgen Zopp,Darian King,2,1,US Open,2015,New York,United States
3802,Milos Raonic,Joao Sousa,2,1,St. Petersburg,2015,St. Petersburg,Russia
3803,Milos Raonic,Roberto Bautista Agut,2,0,St. Petersburg,2015,St. Petersburg,Russia
3804,Joao Sousa,Dominic Thiem,2,0,St. Petersburg,2015,St. Petersburg,Russia
3805,Milos Raonic,Tommy Robredo,2,0,St. Petersburg,2015,St. Petersburg,Russia
3806,Dominic Thiem,Denis Istomin,2,0,St. Petersburg,2015,St. Petersburg,Russia
3807,Roberto Bautista Agut,Lucas Pouille,2,0,St. Petersburg,2015,St. Petersburg,Russia
3808,Joao Sousa,Simone Bolelli,2,0,St. Petersburg,2015,St. Petersburg,Russia
3809,Simone Bolelli,Tomas Berdych,2,0,St. Petersburg,2015,St. Petersburg,Russia
3810,Milos Raonic,Evgeny Donskoy,2,0,St. Petersburg,2015,St. Petersburg,Russia
3811,Dominic Thiem,Andreas Haider-Maurer,2,0,St. Petersburg,2015,St. Petersburg,Russia
3812,Roberto Bautista Agut,Teymuraz Gabashvili,2,1,St. Petersburg,2015,St. Petersburg,Russia
3813,Tommy Robredo,Marcos Baghdatis,2,0,St. Petersburg,2015,St. Petersburg,Russia
