,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
14591,Javier Soler,Antonio Munoz,2,0,Madrid,1978,Madrid,Empty
14592,Balazs Taroczy,Klaus Eberhard,2,0,Madrid,1978,Madrid,Empty
14593,Ernesto Vazquez-Barreira,Richard Lewis,2,0,Madrid,1978,Madrid,Empty
14594,Jairo Velasco Sr,Stanislav Birner,2,1,Madrid,1978,Madrid,Empty
14595,Ricardo Ycaza,John Feaver,2,1,Madrid,1978,Madrid,Empty
14596,Vladimir Zednik,Peter Feigl,2,1,Madrid,1978,Madrid,Empty
14597,Bill Scanlon,Peter Fleming,2,0,Maui,1978,Maui,Empty
14598,Peter Fleming,Raul Ramirez,2,0,Maui,1978,Maui,Empty
14599,Bill Scanlon,John McEnroe,2,1,Maui,1978,Maui,Empty
14600,Raul Ramirez,Tim Gullikson,2,0,Maui,1978,Maui,Empty
14601,Bill Scanlon,Harold Solomon,2,1,Maui,1978,Maui,Empty
14602,John McEnroe,Roscoe Tanner,2,1,Maui,1978,Maui,Empty
14603,Peter Fleming,Sandy Mayer,2,1,Maui,1978,Maui,Empty
14604,Raul Ramirez,Eliot Teltscher,2,1,Maui,1978,Maui,Empty
14605,Harold Solomon,Tom Gullikson,2,0,Maui,1978,Maui,Empty
14606,Roscoe Tanner,Allan Stone,2,0,Maui,1978,Maui,Empty
14607,Sandy Mayer,Henry Pfister,2,0,Maui,1978,Maui,Empty
14608,John McEnroe,Brian Teacher,2,1,Maui,1978,Maui,Empty
14609,Peter Fleming,John Newcombe,2,0,Maui,1978,Maui,Empty
14610,Tim Gullikson,Pat Dupre,2,0,Maui,1978,Maui,Empty
14611,Bill Scanlon,Gene Mayer,2,1,Maui,1978,Maui,Empty
14612,Raul Ramirez,Vincent Van Patten,2,1,Maui,1978,Maui,Empty
14613,Harold Solomon,Bernard Mitton,2,0,Maui,1978,Maui,Empty
14614,Roscoe Tanner,Terry Moor,2,0,Maui,1978,Maui,Empty
14615,Sandy Mayer,Charlie Pasarell,2,0,Maui,1978,Maui,Empty
14616,John McEnroe,Tom Gorman,2,0,Maui,1978,Maui,Empty
14617,John Newcombe,Sashi Menon,2,0,Maui,1978,Maui,Empty
14618,Tim Gullikson,Vijay Amritraj,2,0,Maui,1978,Maui,Empty
14619,Pat Dupre,Mike Cahill,2,0,Maui,1978,Maui,Empty
14620,Peter Fleming,Leo Palin,2,0,Maui,1978,Maui,Empty
14621,Tom Gullikson,Colin Dibley,2,0,Maui,1978,Maui,Empty
14622,Gene Mayer,Jeff Borowiak,2,0,Maui,1978,Maui,Empty
14623,Henry Pfister,Cliff Letcher,2,0,Maui,1978,Maui,Empty
14624,Bill Scanlon,Cliff Drysdale,2,0,Maui,1978,Maui,Empty
14625,Allan Stone,Butch Walts,2,0,Maui,1978,Maui,Empty
14626,Brian Teacher,Nick Saviano,2,0,Maui,1978,Maui,Empty
14627,Eliot Teltscher,Dick Dell,2,0,Maui,1978,Maui,Empty
14628,Balazs Taroczy,Ilie Nastase,3,2,Barcelona,1978,Barcelona,Empty
14629,Ilie Nastase,Paolo Bertolucci,2,1,Barcelona,1978,Barcelona,Empty
14630,Balazs Taroczy,Ivan Lendl,2,0,Barcelona,1978,Barcelona,Empty
14631,Ilie Nastase,Jose Higueras,2,0,Barcelona,1978,Barcelona,Empty
14632,Ivan Lendl,Wojtek Fibak,2,1,Barcelona,1978,Barcelona,Empty
14633,Balazs Taroczy,Ulrich Pinner,2,1,Barcelona,1978,Barcelona,Empty
14634,Paolo Bertolucci,Tomas Smid,2,0,Barcelona,1978,Barcelona,Empty
14635,Ilie Nastase,Ramiro Benavides,2,0,Barcelona,1978,Barcelona,Empty
14636,Jose Higueras,Francisco Gonzalez,2,0,Barcelona,1978,Barcelona,Empty
14637,Wojtek Fibak,Pavel Slozil,2,0,Barcelona,1978,Barcelona,Empty
14638,Balazs Taroczy,Ricardo Ycaza,2,0,Barcelona,1978,Barcelona,Empty
14639,Ulrich Pinner,Jan Kodes,2,0,Barcelona,1978,Barcelona,Empty
14640,Paolo Bertolucci,Pavel Hutka,2,0,Barcelona,1978,Barcelona,Empty
14641,Ivan Lendl,Belus Prajoux,2,0,Barcelona,1978,Barcelona,Empty
14642,Tomas Smid,Louk Sanders,2,0,Barcelona,1978,Barcelona,Empty
14643,Belus Prajoux,Eddie Dibbs,2,0,Barcelona,1978,Barcelona,Empty
14644,Ilie Nastase,Fernando Luna,2,1,Barcelona,1978,Barcelona,Empty
14645,Jose Higueras,Janos Benyik,2,0,Barcelona,1978,Barcelona,Empty
14646,Wojtek Fibak,Ferdi Taygan,2,1,Barcelona,1978,Barcelona,Empty
14647,Pavel Hutka,Buster C. Mottram,2,0,Barcelona,1978,Barcelona,Empty
14648,Balazs Taroczy,Jairo Velasco Sr,2,0,Barcelona,1978,Barcelona,Empty
14649,Ivan Lendl,Hans Gildemeister,2,0,Barcelona,1978,Barcelona,Empty
14650,Tomas Smid,Adriano Panatta,2,0,Barcelona,1978,Barcelona,Empty
14651,Ricardo Ycaza,Jaime Fillol Sr.,2,1,Barcelona,1978,Barcelona,Empty
14652,Francisco Gonzalez,Zeljko Franulovic,2,0,Barcelona,1978,Barcelona,Empty
14653,Paolo Bertolucci,Vladimir Zednik,2,0,Barcelona,1978,Barcelona,Empty
14654,Ulrich Pinner,Tenny Svensson,2,0,Barcelona,1978,Barcelona,Empty
14655,Ramiro Benavides,Javier Soler,2,0,Barcelona,1978,Barcelona,Empty
14656,Jan Kodes,Hans Kary,2,0,Barcelona,1978,Barcelona,Empty
14657,Louk Sanders,Jiri Hrebec,2,1,Barcelona,1978,Barcelona,Empty
14658,Pavel Slozil,Christophe Roger-Vasselin,2,1,Barcelona,1978,Barcelona,Empty
14659,Eddie Dibbs,Lorenzo Fargas,2,0,Barcelona,1978,Barcelona,Empty
14660,Jiri Hrebec,Corrado Barazzutti,2,0,Barcelona,1978,Barcelona,Empty
14661,Ilie Nastase,Frew McMillan,2,0,Barcelona,1978,Barcelona,Empty
14662,Hans Kary,Jose-Luis Clerc,2,0,Barcelona,1978,Barcelona,Empty
14663,Jose Higueras,Werner Zirngibl,2,0,Barcelona,1978,Barcelona,Empty
14664,Wojtek Fibak,Alejandro Pierola,2,0,Barcelona,1978,Barcelona,Empty
14665,Buster C. Mottram,Victor Pecci,2,1,Barcelona,1978,Barcelona,Empty
14666,Balazs Taroczy,Heinz Gunthardt,2,0,Barcelona,1978,Barcelona,Empty
14667,Hans Gildemeister,Per Hjertquist,2,1,Barcelona,1978,Barcelona,Empty
14668,Adriano Panatta,Georges Goven,2,0,Barcelona,1978,Barcelona,Empty
14669,Christophe Roger-Vasselin,Chris Lewis,2,0,Barcelona,1978,Barcelona,Empty
14670,Javier Soler,Karl Meiler,2,1,Barcelona,1978,Barcelona,Empty
14671,Jaime Fillol Sr.,Juan Torralbo,2,0,Barcelona,1978,Barcelona,Empty
14672,Zeljko Franulovic,Bernard Fritz,2,0,Barcelona,1978,Barcelona,Empty
14673,Vladimir Zednik,Colin Dowdeswell,2,0,Barcelona,1978,Barcelona,Empty
14674,Ulrich Pinner,Gilles Moretton,2,1,Barcelona,1978,Barcelona,Empty
14675,Ramiro Benavides,Stanislav Birner,2,0,Barcelona,1978,Barcelona,Empty
14676,Janos Benyik,John Feaver,2,1,Barcelona,1978,Barcelona,Empty
14677,Paolo Bertolucci,Jean-Louis Haillet,2,0,Barcelona,1978,Barcelona,Empty
14678,Francisco Gonzalez,Bob Hewitt,0,0,Barcelona,1978,Barcelona,Empty
14679,Pavel Hutka,Paul McNamee,2,0,Barcelona,1978,Barcelona,Empty
14680,Jan Kodes,Alvaro Betancur,2,0,Barcelona,1978,Barcelona,Empty
14681,Ivan Lendl,Ivan Molina,2,0,Barcelona,1978,Barcelona,Empty
14682,Fernando Luna,Angel Gimenez,2,0,Barcelona,1978,Barcelona,Empty
14683,Belus Prajoux,Alvaro Margets,2,0,Barcelona,1978,Barcelona,Empty
14684,Louk Sanders,Andreas Maurer,2,1,Barcelona,1978,Barcelona,Empty
14685,Pavel Slozil,Rolf Gehring,2,0,Barcelona,1978,Barcelona,Empty
14686,Tomas Smid,Klaus Eberhard,2,1,Barcelona,1978,Barcelona,Empty
14687,Tenny Svensson,John James,2,0,Barcelona,1978,Barcelona,Empty
14688,Ferdi Taygan,Robin Drysdale,2,0,Barcelona,1978,Barcelona,Empty
14689,Jairo Velasco Sr,Jiri Granat,2,1,Barcelona,1978,Barcelona,Empty
14690,Ricardo Ycaza,Antonio Munoz,2,1,Barcelona,1978,Barcelona,Empty
14691,Mark Edmondson,John Alexander,2,0,Brisbane,1978,Brisbane,Empty
14692,Mark Edmondson,Arthur Ashe,2,1,Brisbane,1978,Brisbane,Empty
14693,John Alexander,Ken Rosewall,2,0,Brisbane,1978,Brisbane,Empty
14694,Arthur Ashe,Allan Stone,2,1,Brisbane,1978,Brisbane,Empty
14695,John Alexander,Phil Dent,2,0,Brisbane,1978,Brisbane,Empty
14696,Ken Rosewall,Tom Gorman,2,1,Brisbane,1978,Brisbane,Empty
14697,Mark Edmondson,Ross Case,2,1,Brisbane,1978,Brisbane,Empty
14698,Arthur Ashe,Dale Collings,2,0,Brisbane,1978,Brisbane,Empty
14699,John Alexander,Terry Rocavert,2,0,Brisbane,1978,Brisbane,Empty
14700,Ken Rosewall,Syd Ball,2,0,Brisbane,1978,Brisbane,Empty
14701,Ross Case,Tony Roche,2,0,Brisbane,1978,Brisbane,Empty
14702,Tom Gorman,Brad Drewett,2,0,Brisbane,1978,Brisbane,Empty
14703,Phil Dent,Sherwood Stewart,2,1,Brisbane,1978,Brisbane,Empty
14704,Mark Edmondson,David Mustard,2,0,Brisbane,1978,Brisbane,Empty
14705,Allan Stone,Mal Anderson,2,1,Brisbane,1978,Brisbane,Empty
14706,Arthur Ashe,Charlie Fancutt,2,1,Brisbane,1978,Brisbane,Empty
14707,John Alexander,Lawrence Hall,2,0,Brisbane,1978,Brisbane,Empty
14708,Ken Rosewall,Chris Kachel,2,0,Brisbane,1978,Brisbane,Empty
14709,Tony Roche,Fred McNair IV,2,0,Brisbane,1978,Brisbane,Empty
14710,Tom Gorman,Noel Phillips,2,0,Brisbane,1978,Brisbane,Empty
14711,Allan Stone,Nick Saviano,2,1,Brisbane,1978,Brisbane,Empty
14712,Phil Dent,John Marks,2,0,Brisbane,1978,Brisbane,Empty
14713,Mark Edmondson,Geoff Masters,2,0,Brisbane,1978,Brisbane,Empty
14714,Mal Anderson,Wayne Hampson,2,0,Brisbane,1978,Brisbane,Empty
14715,Syd Ball,Greg Braun,2,1,Brisbane,1978,Brisbane,Empty
14716,Ross Case,Phil Davies,2,0,Brisbane,1978,Brisbane,Empty
14717,Dale Collings,Sashi Menon,2,0,Brisbane,1978,Brisbane,Empty
14718,Brad Drewett,Ray Kelly,2,0,Brisbane,1978,Brisbane,Empty
14719,David Mustard,Jeff Twist,2,0,Brisbane,1978,Brisbane,Empty
14720,Terry Rocavert,Dick Crealy,2,1,Brisbane,1978,Brisbane,Empty
14721,Sherwood Stewart,Brad Guan,2,1,Brisbane,1978,Brisbane,Empty
14722,Jimmy Connors,Geoff Masters,2,1,Sydney Indoor,1978,Sydney,Empty
14723,Jimmy Connors,Pat Dupre,2,0,Sydney Indoor,1978,Sydney,Empty
14724,Geoff Masters,Ken Rosewall,2,0,Sydney Indoor,1978,Sydney,Empty
14725,Jimmy Connors,John Newcombe,2,0,Sydney Indoor,1978,Sydney,Empty
14726,Pat Dupre,Sherwood Stewart,2,1,Sydney Indoor,1978,Sydney,Empty
14727,Geoff Masters,Terry Rocavert,2,0,Sydney Indoor,1978,Sydney,Empty
14728,Ken Rosewall,Phil Dent,2,1,Sydney Indoor,1978,Sydney,Empty
14729,Jimmy Connors,Mark Edmondson,2,0,Sydney Indoor,1978,Sydney,Empty
14730,Phil Dent,Ross Case,2,1,Sydney Indoor,1978,Sydney,Empty
14731,Pat Dupre,Arthur Ashe,2,0,Sydney Indoor,1978,Sydney,Empty
14732,Geoff Masters,Henry Pfister,2,0,Sydney Indoor,1978,Sydney,Empty
14733,John Newcombe,Peter McNamara,2,0,Sydney Indoor,1978,Sydney,Empty
14734,Terry Rocavert,Tom Gorman,2,0,Sydney Indoor,1978,Sydney,Empty
14735,Ken Rosewall,Brad Drewett,2,0,Sydney Indoor,1978,Sydney,Empty
14736,Sherwood Stewart,Nick Saviano,2,0,Sydney Indoor,1978,Sydney,Empty
14737,Arthur Ashe,Kim Warwick,2,0,Sydney Indoor,1978,Sydney,Empty
14738,Ross Case,Raul Ramirez,2,1,Sydney Indoor,1978,Sydney,Empty
14739,Jimmy Connors,Colin Dibley,2,0,Sydney Indoor,1978,Sydney,Empty
14740,Phil Dent,Ray Kelly,2,0,Sydney Indoor,1978,Sydney,Empty
14741,Brad Drewett,Butch Walts,2,1,Sydney Indoor,1978,Sydney,Empty
14742,Pat Dupre,Sashi Menon,2,0,Sydney Indoor,1978,Sydney,Empty
14743,Mark Edmondson,Bob Giltinan,2,0,Sydney Indoor,1978,Sydney,Empty
14744,Tom Gorman,Eliot Teltscher,2,0,Sydney Indoor,1978,Sydney,Empty
14745,Geoff Masters,Chris Kachel,2,0,Sydney Indoor,1978,Sydney,Empty
14746,Peter McNamara,John Marks,2,0,Sydney Indoor,1978,Sydney,Empty
14747,John Newcombe,Fred McNair IV,2,1,Sydney Indoor,1978,Sydney,Empty
14748,Henry Pfister,John Alexander,2,1,Sydney Indoor,1978,Sydney,Empty
14749,Terry Rocavert,Lawrence Hall,2,0,Sydney Indoor,1978,Sydney,Empty
14750,Ken Rosewall,Dick Crealy,2,0,Sydney Indoor,1978,Sydney,Empty
14751,Nick Saviano,Tony Roche,2,0,Sydney Indoor,1978,Sydney,Empty
14752,Sherwood Stewart,Allan Stone,2,1,Sydney Indoor,1978,Sydney,Empty
14753,Adriano Panatta,Pat Dupre,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14754,Pat Dupre,Zeljko Franulovic,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14755,Adriano Panatta,Buster C. Mottram,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14756,Pat Dupre,Geoff Masters,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14757,Zeljko Franulovic,Eddie Dibbs,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14758,Buster C. Mottram,Nick Saviano,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14759,Adriano Panatta,Jun Kuki,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14760,Eddie Dibbs,Phil Dent,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14761,Pat Dupre,Tony Roche,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14762,Zeljko Franulovic,Sherwood Stewart,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14763,Jun Kuki,Alvin Gardiner,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14764,Geoff Masters,Kim Warwick,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14765,Buster C. Mottram,Mike Cahill,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14766,Adriano Panatta,Jun Kamiwazumi,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14767,Nick Saviano,Terry Moor,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14768,Mike Cahill,Ross Case,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14769,Phil Dent,Chris Kachel,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14770,Eddie Dibbs,Takehiko Nishiwaki,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14771,Pat Dupre,Mark Edmondson,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14772,Zeljko Franulovic,David Carter,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14773,Alvin Gardiner,Butch Walts,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14774,Jun Kamiwazumi,Syd Ball,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14775,Jun Kuki,Shinichi Sakamoto,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14776,Geoff Masters,Takao Yamamoto,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14777,Terry Moor,Kenichi Hirai,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14778,Buster C. Mottram,Akira Kawaguchi,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14779,Adriano Panatta,Akinori Naguro,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14780,Tony Roche,Tsuyoshi Fukui,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14781,Nick Saviano,Scott Carnahan,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14782,Sherwood Stewart,Nobuya Tamura,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14783,Kim Warwick,Sachio Kato,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14784,Scott Carnahan,Osuma Nakamura,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14785,David Carter,Asher Kahn,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14786,Ross Case,Tetsu Kuramitsu,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14787,Phil Dent,Taisen Kanai,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14788,Mark Edmondson,Etsuo Uchiyama,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14789,Jun Kamiwazumi,Colin Dibley,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14790,Jun Kuki,Henry Pfister,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14791,Geoff Masters,Sashi Menon,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14792,Terry Moor,Shigeyuki Nishio,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14793,Buster C. Mottram,Bhanu Nunna,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14794,Akinori Naguro,Jim McManus,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14795,Takehiko Nishiwaki,Akifumi Machidori,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14796,Tony Roche,Kiyoshi Tanabe,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14797,Sherwood Stewart,Akira Motomura,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14798,Butch Walts,Ramesh Krishnan,2,1,Tokyo Outdoor,1978,Tokyo,Empty
14799,Kim Warwick,John Marks,2,0,Tokyo Outdoor,1978,Tokyo,Empty
14800,Stan Smith,Balazs Taroczy,3,1,Vienna,1978,Vienna,Empty
14801,Stan Smith,Corrado Barazzutti,2,0,Vienna,1978,Vienna,Empty
14802,Balazs Taroczy,Johan Kriek,2,0,Vienna,1978,Vienna,Empty
14803,Johan Kriek,Brian Gottfried,2,0,Vienna,1978,Vienna,Empty
14804,Corrado Barazzutti,Tomas Smid,2,1,Vienna,1978,Vienna,Empty
14805,Balazs Taroczy,John Austin,2,0,Vienna,1978,Vienna,Empty
14806,Stan Smith,Ove Nils Bengtson,2,0,Vienna,1978,Vienna,Empty
14807,Brian Gottfried,Tom Gullikson,2,1,Vienna,1978,Vienna,Empty
14808,Corrado Barazzutti,Cliff Letcher,2,0,Vienna,1978,Vienna,Empty
14809,Balazs Taroczy,Bernard Mitton,2,1,Vienna,1978,Vienna,Empty
14810,Stan Smith,Antonio Munoz,2,0,Vienna,1978,Vienna,Empty
14811,Johan Kriek,Pavel Hutka,2,0,Vienna,1978,Vienna,Empty
14812,Tomas Smid,Frew McMillan,2,1,Vienna,1978,Vienna,Empty
14813,John Austin,Karl Meiler,2,1,Vienna,1978,Vienna,Empty
14814,Ove Nils Bengtson,John Sadri,2,1,Vienna,1978,Vienna,Empty
14815,Brian Gottfried,Jan Kodes,2,1,Vienna,1978,Vienna,Empty
14816,Corrado Barazzutti,Francisco Gonzalez,2,1,Vienna,1978,Vienna,Empty
14817,Balazs Taroczy,Stanislav Birner,2,0,Vienna,1978,Vienna,Empty
14818,Stan Smith,Hans Kary,2,0,Vienna,1978,Vienna,Empty
14819,Johan Kriek,Ferdi Taygan,2,1,Vienna,1978,Vienna,Empty
14820,Tomas Smid,George Hardie,2,0,Vienna,1978,Vienna,Empty
14821,Ove Nils Bengtson,Jaime Fillol Sr.,2,0,Vienna,1978,Vienna,Empty
14822,Karl Meiler,Victor Pecci,2,0,Vienna,1978,Vienna,Empty
14823,John Austin,Paul Kronk,2,0,Vienna,1978,Vienna,Empty
14824,Tom Gullikson,Roger Taylor,2,0,Vienna,1978,Vienna,Empty
14825,Pavel Hutka,Peter Feigl,2,0,Vienna,1978,Vienna,Empty
14826,Cliff Letcher,John James,2,0,Vienna,1978,Vienna,Empty
14827,Frew McMillan,Richard Lewis,2,1,Vienna,1978,Vienna,Empty
14828,Bernard Mitton,Ivan Lendl,2,1,Vienna,1978,Vienna,Empty
14829,Antonio Munoz,Patrick Proisy,2,1,Vienna,1978,Vienna,Empty
14830,John Sadri,Robert Reininger,2,0,Vienna,1978,Vienna,Empty
14831,Guillermo Vilas,John McEnroe,3,1,Basel,1978,Basel,Empty
14832,Guillermo Vilas,Wojtek Fibak,2,0,Basel,1978,Basel,Empty
14833,John McEnroe,Victor Amaya,2,0,Basel,1978,Basel,Empty
14834,Guillermo Vilas,Rolf Gehring,2,1,Basel,1978,Basel,Empty
14835,John McEnroe,Heinz Gunthardt,2,1,Basel,1978,Basel,Empty
14836,Wojtek Fibak,Ulrich Pinner,2,0,Basel,1978,Basel,Empty
14837,Victor Amaya,Raymond Moore,2,0,Basel,1978,Basel,Empty
14838,Guillermo Vilas,Louk Sanders,2,1,Basel,1978,Basel,Empty
14839,John McEnroe,Bernard Fritz,2,0,Basel,1978,Basel,Empty
14840,Wojtek Fibak,Mark Cox,2,0,Basel,1978,Basel,Empty
14841,Victor Amaya,Gianni Ocleppo,2,0,Basel,1978,Basel,Empty
14842,Rolf Gehring,Vijay Amritraj,2,1,Basel,1978,Basel,Empty
14843,Ulrich Pinner,Angel Gimenez,2,1,Basel,1978,Basel,Empty
14844,Heinz Gunthardt,Patrice Dominguez,2,1,Basel,1978,Basel,Empty
14845,Raymond Moore,Ismail El Shafei,2,1,Basel,1978,Basel,Empty
14846,Guillermo Vilas,Ivan Dupasquier,2,0,Basel,1978,Basel,Empty
14847,John McEnroe,Bruce Manson,2,0,Basel,1978,Basel,Empty
14848,Wojtek Fibak,Paul Van Min,2,0,Basel,1978,Basel,Empty
14849,Raymond Moore,John Lloyd,2,0,Basel,1978,Basel,Empty
14850,Victor Amaya,Markus Gunthardt,2,0,Basel,1978,Basel,Empty
14851,Vijay Amritraj,Rohun Beven,2,0,Basel,1978,Basel,Empty
14852,Patrice Dominguez,Vladimir Zednik,2,1,Basel,1978,Basel,Empty
14853,Ulrich Pinner,Dick R. Bohrnstedt,2,0,Basel,1978,Basel,Empty
14854,Mark Cox,Colin Dowdeswell,2,0,Basel,1978,Basel,Empty
14855,Ismail El Shafei,Jiri Hrebec,2,0,Basel,1978,Basel,Empty
14856,Bernard Fritz,Andrew Pattison,2,0,Basel,1978,Basel,Empty
14857,Rolf Gehring,Anand Amritraj,2,0,Basel,1978,Basel,Empty
14858,Angel Gimenez,David Schneider,2,0,Basel,1978,Basel,Empty
14859,Heinz Gunthardt,Javier Soler,2,0,Basel,1978,Basel,Empty
14860,Gianni Ocleppo,Ion Tiriac,2,0,Basel,1978,Basel,Empty
14861,Louk Sanders,Trey Waltke,2,0,Basel,1978,Basel,Empty
14862,Wojtek Fibak,Vijay Amritraj,2,0,Cologne,1978,Cologne,Empty
14863,Wojtek Fibak,John McEnroe,2,1,Cologne,1978,Cologne,Empty
14864,Vijay Amritraj,Heinz Gunthardt,2,0,Cologne,1978,Cologne,Empty
14865,John McEnroe,Johan Kriek,2,0,Cologne,1978,Cologne,Empty
14866,Heinz Gunthardt,Corrado Barazzutti,2,1,Cologne,1978,Cologne,Empty
14867,Vijay Amritraj,Balazs Taroczy,2,0,Cologne,1978,Cologne,Empty
14868,Wojtek Fibak,Karl Meiler,2,0,Cologne,1978,Cologne,Empty
14869,John McEnroe,Cliff Letcher,2,0,Cologne,1978,Cologne,Empty
14870,Corrado Barazzutti,Antonio Munoz,2,0,Cologne,1978,Cologne,Empty
14871,Balazs Taroczy,Ivan Lendl,2,1,Cologne,1978,Cologne,Empty
14872,Wojtek Fibak,Ferdi Taygan,2,0,Cologne,1978,Cologne,Empty
14873,Johan Kriek,Dick R. Bohrnstedt,2,1,Cologne,1978,Cologne,Empty
14874,Karl Meiler,Victor Amaya,2,0,Cologne,1978,Cologne,Empty
14875,Vijay Amritraj,Trey Waltke,2,0,Cologne,1978,Cologne,Empty
14876,Heinz Gunthardt,Jan Kodes,2,0,Cologne,1978,Cologne,Empty
14877,John McEnroe,Andreas Maurer,2,0,Cologne,1978,Cologne,Empty
14878,Corrado Barazzutti,Anand Amritraj,2,0,Cologne,1978,Cologne,Empty
14879,Balazs Taroczy,Jiri Hrebec,2,0,Cologne,1978,Cologne,Empty
14880,Wojtek Fibak,Francisco Gonzalez,2,0,Cologne,1978,Cologne,Empty
14881,Vijay Amritraj,Peter Fleming,2,0,Cologne,1978,Cologne,Empty
14882,Johan Kriek,Tenny Svensson,2,0,Cologne,1978,Cologne,Empty
14883,Heinz Gunthardt,Tomas Smid,2,1,Cologne,1978,Cologne,Empty
14884,Victor Amaya,Jiri Granat,2,0,Cologne,1978,Cologne,Empty
14885,Dick R. Bohrnstedt,Colin Dowdeswell,2,0,Cologne,1978,Cologne,Empty
14886,Jan Kodes,Rolf Gehring,2,1,Cologne,1978,Cologne,Empty
14887,Ivan Lendl,Vladimir Zednik,2,0,Cologne,1978,Cologne,Empty
14888,Cliff Letcher,Stanislav Birner,2,1,Cologne,1978,Cologne,Empty
14889,Karl Meiler,Hans Kary,2,1,Cologne,1978,Cologne,Empty
14890,Antonio Munoz,Bernard Mitton,2,1,Cologne,1978,Cologne,Empty
14891,Ferdi Taygan,Frew McMillan,2,0,Cologne,1978,Cologne,Empty
14892,Trey Waltke,Paul Kronk,2,0,Cologne,1978,Cologne,Empty
14893,Robert Lutz,Tom Gullikson,2,1,Paris Indoor,1978,Paris,Empty
14894,Robert Lutz,Brian Gottfried,2,1,Paris Indoor,1978,Paris,Empty
14895,Tom Gullikson,Mark Cox,2,1,Paris Indoor,1978,Paris,Empty
14896,Brian Gottfried,Robin Drysdale,2,0,Paris Indoor,1978,Paris,Empty
14897,Robert Lutz,Ulrich Pinner,2,0,Paris Indoor,1978,Paris,Empty
14898,Tom Gullikson,Patrick Proisy,2,0,Paris Indoor,1978,Paris,Empty
14899,Mark Cox,John Austin,2,0,Paris Indoor,1978,Paris,Empty
14900,Brian Gottfried,Dominique Bedel,2,1,Paris Indoor,1978,Paris,Empty
14901,Robert Lutz,Raymond Moore,2,0,Paris Indoor,1978,Paris,Empty
14902,Ulrich Pinner,Ove Nils Bengtson,2,1,Paris Indoor,1978,Paris,Empty
14903,Tom Gullikson,Bernard Fritz,2,0,Paris Indoor,1978,Paris,Empty
14904,Robin Drysdale,Angel Gimenez,2,0,Paris Indoor,1978,Paris,Empty
14905,Mark Cox,Miguel Mir,2,0,Paris Indoor,1978,Paris,Empty
14906,John Austin,Jean-Louis Haillet,2,1,Paris Indoor,1978,Paris,Empty
14907,Patrick Proisy,Victor Pecci,2,1,Paris Indoor,1978,Paris,Empty
14908,Brian Gottfried,Louk Sanders,2,0,Paris Indoor,1978,Paris,Empty
14909,Jean-Louis Haillet,John Lloyd,2,1,Paris Indoor,1978,Paris,Empty
14910,Victor Pecci,Stan Smith,2,0,Paris Indoor,1978,Paris,Empty
14911,Robert Lutz,Yannick Noah,2,0,Paris Indoor,1978,Paris,Empty
14912,Ulrich Pinner,Bruce Manson,2,0,Paris Indoor,1978,Paris,Empty
